date,home_team,away_team,tournament,result,home_elo,away_elo,elo_diff,home_legacy,away_legacy,legacy_diff,home_win_rate,away_win_rate,home_gd_pg,away_gd_pg,home_federation_AFC,home_federation_CAF,home_federation_CONCACAF,home_federation_CONMEBOL,home_federation_OFC,home_federation_OTHER,home_federation_UEFA,away_federation_AFC,away_federation_CAF,away_federation_CONCACAF,away_federation_CONMEBOL,away_federation_OFC,away_federation_OTHER,away_federation_UEFA
2019-10-12,Bosnia and Herzegovina,Finland,UEFA Euro qualification,2,1720.3323510590162,1680.1627847237678,40.16956633524842,1635.448346958051,1611.1361504207016,24.312196537349337,0.3,0.5,0.2,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-12,Norway,Spain,UEFA Euro qualification,1,1696.2382494410442,1990.1494174669328,-293.9111680258886,1698.123759505681,1951.9300277560603,-253.8062682503794,0.5,0.8,0.7,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-12,Malta,Sweden,UEFA Euro qualification,0,1305.279027903555,1766.1594818848641,-460.8804539813091,1306.226916907998,1756.8442779603363,-450.6173610523383,0.1,0.5,-1.8,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-12,Faroe Islands,Romania,UEFA Euro qualification,0,1315.15068964807,1753.1267452670425,-437.9760556189724,1310.5614913022391,1737.3817854079234,-426.8202941056843,0.0,0.6,-2.2,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-12,Denmark,Switzerland,UEFA Euro qualification,2,1813.3949785042603,1834.3835881893888,-20.988609685128495,1770.4618824579843,1738.256853590908,32.20502886707641,0.4,0.4,1.3,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-12,Georgia,Republic of Ireland,UEFA Euro qualification,1,1592.4305539686623,1752.699268148125,-160.26871417946268,1505.8564789320017,1762.2638684226633,-256.40738949066167,0.4,0.4,0.3,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-13,Seychelles,South Sudan,African Cup of Nations qualification,0,1171.5374484393544,1276.9766641776102,-105.43921573825583,1271.8639472273896,1368.7753976998538,-96.91145047246414,0.0,0.1,-2.3,-1.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019-10-13,Belarus,Netherlands,UEFA Euro qualification,0,1553.9745035014537,1924.2135943541937,-370.23909085274,1565.9232243656056,1892.329185835225,-326.40596146961934,0.3,0.6,-0.4,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-13,Estonia,Germany,UEFA Euro qualification,0,1529.0835389847753,1917.1660833495976,-388.0825443648223,1495.8778232922461,1889.0582532354524,-393.18042994320626,0.3,0.5,-1.3,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-13,Wales,Croatia,UEFA Euro qualification,1,1711.6195667738689,1844.6653329926507,-133.04576621878186,1623.5952004306987,1813.0657273032186,-189.47052687251994,0.5,0.6,0.1,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-13,Poland,North Macedonia,UEFA Euro qualification,2,1768.8569598111146,1594.3300155640763,174.52694424703827,1730.6826256483785,1532.3185376357862,198.36408801259222,0.5,0.5,0.7,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-13,Slovenia,Austria,UEFA Euro qualification,0,1589.13305275724,1765.9673931277166,-176.83434037047664,1613.347751830303,1650.1832847750645,-36.83553294476155,0.3,0.5,0.6,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-13,Hungary,Azerbaijan,UEFA Euro qualification,2,1619.1618323382468,1473.9520677072367,145.2097646310101,1617.9971061734334,1420.271638847697,197.72546732573642,0.5,0.2,0.1,-0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-13,Cyprus,Russia,UEFA Euro qualification,0,1472.110212722961,1796.7582086859416,-324.64799596298053,1509.8773101394045,1741.0989967942767,-231.2216866548722,0.3,0.7,0.4,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-13,Kazakhstan,Belgium,UEFA Euro qualification,0,1445.837180158117,1991.9001573662981,-546.0629772081811,1437.4925300052867,1764.6761656375945,-327.18363563230787,0.3,0.8,-0.2,2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2019-10-13,Gambia,Djibouti,African Cup of Nations qualification,1,1427.3086098434367,1120.3384327221188,306.9701771213179,1429.2906444866076,1155.7123434033333,273.57830108327425,0.2,0.2,0.0,-2.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019-10-13,Chad,Liberia,African Cup of Nations qualification,2,1354.8659343666036,1451.240036322468,-96.37410195586449,1392.6973417380284,1453.6469487173977,-60.949606979369264,0.3,0.4,-0.7,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019-10-13,São Tomé and Príncipe,Mauritius,African Cup of Nations qualification,2,1295.4003890283157,1276.9154969805968,18.48489204771886,1345.4000382934166,1331.9790184442477,13.421019849168943,0.2,0.1,-1.0,-0.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019-10-13,Scotland,San Marino,UEFA Euro qualification,2,1651.2512497372873,1031.5264788873778,619.7247708499094,1671.7238303971178,1132.9516651266183,538.7721652704995,0.4,0.0,-0.9,-4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-14,Iceland,Andorra,UEFA Euro qualification,2,1674.570227024125,1217.9753433782457,456.59488364587924,1570.931712457893,1208.4581926431545,362.47351981473844,0.4,0.1,0.0,-1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-14,Moldova,Albania,UEFA Euro qualification,0,1341.172390248564,1572.4411006076882,-231.26871035912427,1418.3661232644347,1527.7028672968802,-109.3367440324455,0.2,0.4,-1.6,-0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-14,France,Turkey,UEFA Euro qualification,1,1997.3482697465672,1778.682714758916,218.66555498765115,1908.1481730557257,1728.105804600277,180.0423684554487,0.8,0.8,1.7,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-14,Ukraine,Portugal,UEFA Euro qualification,2,1825.3148502833303,1941.8477651865269,-116.53291490319657,1726.8194061580816,1842.2782947315711,-115.4588885734895,0.6,0.6,1.0,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-14,Lithuania,Serbia,UEFA Euro qualification,0,1380.8048053568011,1773.237001687791,-392.4321963309899,1463.19429241115,1705.2693763612065,-242.07508395005652,0.0,0.5,-2.2,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-14,Bulgaria,England,UEFA Euro qualification,0,1593.9420128827192,1918.5986692785661,-324.656656395847,1667.111679747839,1878.472738343462,-211.36105859562304,0.0,0.7,-0.9,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-14,Kosovo,Montenegro,UEFA Euro qualification,2,1624.6226892297618,1582.905750591372,41.71693863838982,1538.7402395766178,1597.6104459028431,-58.87020632622534,0.5,0.2,1.0,-0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-15,Cambodia,Iraq,FIFA World Cup qualification,0,1148.9685309213057,1655.1959657130374,-506.22743479173164,1125.752983959203,1611.3784092198634,-485.62542526066045,0.3,0.4,-1.8,0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2019-10-15,Syria,Guam,FIFA World Cup qualification,2,1531.3588872927883,1170.5876353508907,360.7712519418976,1555.3438589295688,1231.0364142464678,324.30744468310104,0.3,0.2,0.1,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019-10-15,Philippines,China PR,FIFA World Cup qualification,1,1379.4402683203841,1641.0887016153804,-261.64843329499627,1291.9410210942922,1664.3808025486126,-372.4397814543204,0.1,0.8,-1.2,1.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-10-15,Jordan,Nepal,FIFA World Cup qualification,2,1568.0016430640808,1193.241312281287,374.76033078279374,1577.163670502036,1204.2498300556929,372.9138404463431,0.4,0.3,0.1,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-15,Taiwan,Australia,FIFA World Cup qualification,0,1279.312094316651,1730.7893353282795,-451.4772410116286,1232.6426894272913,1769.2337159580509,-536.5910265307596,0.3,0.6,-0.1,1.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2019-10-15,Bahrain,Iran,FIFA World Cup qualification,2,1591.1251441323684,1839.8490690898439,-248.72392495747545,1577.3469440098954,1755.8439215939843,-178.49697758408888,0.5,0.7,0.2,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-10-15,Tajikistan,Japan,FIFA World Cup qualification,0,1416.0178287694052,1802.9595247308125,-386.9416959614073,1444.5286966991441,1777.3180260513031,-332.78932935215903,0.4,0.5,-0.3,0.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-10-15,Singapore,Uzbekistan,FIFA World Cup qualification,0,1367.2382454061856,1656.041853121792,-288.8036077156064,1424.2660678697841,1615.1407498852282,-190.87468201544402,0.3,0.5,-0.1,1.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2019-10-15,India,Bangladesh,FIFA World Cup qualification,1,1423.6830215316268,1167.9628548526757,255.72016667895105,1392.9525101078386,1253.235529437194,139.71698067064472,0.1,0.6,-0.7,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-15,Qatar,Oman,FIFA World Cup qualification,2,1715.5325832546587,1623.6941160780893,91.83846717656934,1618.014974282664,1610.5429139594721,7.472060323191954,0.5,0.5,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-10-15,Thailand,United Arab Emirates,FIFA World Cup qualification,2,1544.9458741088356,1655.7582208198464,-110.81234671101083,1572.966928668294,1599.0957247433707,-26.128796075076707,0.2,0.7,-0.2,1.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-10-15,Indonesia,Vietnam,FIFA World Cup qualification,0,1411.2368063739943,1544.904394663644,-133.66758828964976,1466.818039770145,1473.0838972999313,-6.265857529786217,0.3,0.4,-0.5,0.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-10-15,North Korea,South Korea,FIFA World Cup qualification,1,1540.8162408967005,1804.3748434075071,-263.5586025108066,1573.4088951852555,1751.9486094757308,-178.53971429047533,0.5,0.7,-1.2,1.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-10-15,Sri Lanka,Lebanon,FIFA World Cup qualification,0,1044.035376345822,1494.4541455726483,-450.41876922682627,1199.424789311571,1472.5768895405256,-273.1521002289546,0.1,0.3,-2.3,-0.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2019-10-15,Palestine,Saudi Arabia,FIFA World Cup qualification,1,1508.800019023036,1588.1346175339272,-79.33459851089128,1422.070188961223,1678.5469189697465,-256.4767300085234,0.3,0.2,-0.1,-0.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-10-15,Mongolia,Kyrgyzstan,FIFA World Cup qualification,0,1162.0438353441687,1462.6820648190915,-300.6382294749228,1242.095318425123,1345.8305754998662,-103.73525707474323,0.3,0.4,-1.2,0.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2019-10-15,Gibraltar,Georgia,UEFA Euro qualification,0,1342.7265013988747,1599.328719916681,-256.60221851780625,1490.92109836336,1506.3374460155387,-15.416347652178729,0.1,0.3,-2.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-15,Switzerland,Republic of Ireland,UEFA Euro qualification,2,1817.4182010620054,1745.8011022001065,71.61709886189897,1738.723488224881,1762.219174028857,-23.495685803975903,0.4,0.4,0.6,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-15,Faroe Islands,Malta,UEFA Euro qualification,2,1312.7703449032458,1303.1733697719862,9.596975131259569,1310.5957390510885,1306.221708726655,4.374030324433534,0.0,0.1,-2.2,-2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-15,Sweden,Spain,UEFA Euro qualification,1,1768.265140016433,1979.126301341154,-210.86116132472102,1756.8792975239624,1952.076462199397,-195.19716467543458,0.5,0.7,1.0,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-15,Israel,Latvia,UEFA Euro qualification,2,1563.814095284884,1345.8247522631789,217.98934302170505,1633.7921137473447,1465.8610599799947,167.93105376735002,0.4,0.0,0.6,-2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2019-10-15,Finland,Armenia,UEFA Euro qualification,2,1666.0044627946797,1522.633742327041,143.37072046763865,1611.4499078493518,1473.807692784468,137.64221506488389,0.5,0.5,-0.1,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-15,Liechtenstein,Italy,UEFA Euro qualification,0,1248.3913830474876,1900.5567454697514,-652.1653624222638,1242.3077432242385,1846.509119040587,-604.2013758163484,0.0,0.9,-2.1,1.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-15,Greece,Bosnia and Herzegovina,UEFA Euro qualification,2,1587.3786391057363,1734.4906729881043,-147.112033882368,1724.6901196000301,1635.9096730672954,88.78044653273469,0.2,0.4,-0.6,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-10-15,Romania,Norway,UEFA Euro qualification,1,1755.5070900118667,1707.261365566823,48.24572444504361,1737.4567614072523,1698.1150302924186,39.34173111483369,0.6,0.4,1.3,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-11-13,Sierra Leone,Lesotho,African Cup of Nations qualification,1,1459.5004104325292,1398.5127947829965,60.9876156495327,1450.8321744168375,1327.2739337043515,123.55824071248594,0.4,0.1,-0.4,-0.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019-11-13,Nigeria,Benin,African Cup of Nations qualification,2,1723.8722535401928,1562.289829223233,161.58242431695976,1708.181145317155,1445.2516514803074,262.92949383684754,0.5,0.3,0.1,0.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-11-13,Senegal,Congo,African Cup of Nations qualification,2,1784.2560736232715,1462.3635558706612,321.8925177526103,1673.1789898367495,1493.2123269581864,179.96666287856306,0.7,0.1,0.8,-0.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-13,Guinea-Bissau,Eswatini,African Cup of Nations qualification,2,1417.7089671848387,1305.6775429346476,112.0314242501911,1390.2947827230082,1336.9311362873218,53.363646435686405,0.3,0.0,-0.4,-1.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019-11-13,Cameroon,Cape Verde,African Cup of Nations qualification,1,1637.7170358362494,1526.4360658492585,111.28096998699084,1699.5684302223149,1500.231270697363,199.33715952495186,0.3,0.3,0.2,-0.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-11-13,Malawi,South Sudan,African Cup of Nations qualification,2,1464.4601145021131,1288.2647818944076,176.1953326077055,1442.102249494378,1366.3596415545317,75.74260793984627,0.4,0.2,0.6,-1.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019-11-13,Angola,Gambia,African Cup of Nations qualification,0,1512.4605717305658,1415.977666822993,96.4829049075729,1545.4113596644838,1429.2697809640476,116.14157870043618,0.6,0.2,0.7,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-13,Sudan,São Tomé and Príncipe,African Cup of Nations qualification,2,1362.589190134531,1310.5499305877709,52.03925954676015,1458.9462643149418,1339.875053918606,119.0712103963358,0.2,0.2,-0.8,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-13,Burkina Faso,Uganda,African Cup of Nations qualification,1,1573.488174395374,1545.859308215601,27.628866179773013,1518.740093439846,1535.5837971680508,-16.843703728204673,0.4,0.3,0.2,0.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-11-13,Namibia,Chad,African Cup of Nations qualification,2,1453.8307995964549,1375.1936933266975,78.6371062697574,1407.6266701502507,1391.2672201414384,16.359450008812246,0.4,0.4,-0.4,-0.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-13,Central African Republic,Burundi,African Cup of Nations qualification,2,1444.2203791643897,1409.5970882722984,34.62329089209129,1372.8685535105467,1416.854521069506,-43.98596755895937,0.3,0.1,-0.1,-0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019-11-14,Maldives,Philippines,FIFA World Cup qualification,0,1209.8375754889382,1389.632038763847,-179.79446327490882,1262.9382360067798,1292.4878913894552,-29.549655382675382,0.3,0.1,-1.5,-1.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2019-11-14,Syria,China PR,FIFA World Cup qualification,2,1534.9229068389861,1630.8969311719175,-95.97402433293132,1555.2486804706925,1664.2954834975753,-109.0468030268828,0.4,0.7,0.7,1.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2019-11-14,Jordan,Australia,FIFA World Cup qualification,0,1571.318494334213,1733.0040067089492,-161.68551237473616,1577.1325071434035,1769.0694237331372,-191.93691658973376,0.5,0.6,0.8,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-11-14,Kuwait,Taiwan,FIFA World Cup qualification,2,1531.3119945463152,1277.0974229359813,254.2145716103339,1598.4410613952746,1233.1288290615555,365.31223233371907,0.4,0.3,0.7,-0.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-14,Iraq,Iran,FIFA World Cup qualification,2,1656.8427478667945,1814.0194065875617,-157.17665872076714,1610.7280153178338,1756.1366224563392,-145.40860713850543,0.5,0.6,0.6,2.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-11-14,Hong Kong,Bahrain,FIFA World Cup qualification,1,1378.8278069983573,1616.9548066346506,-238.12699963629325,1402.4232534740934,1577.3893384718108,-174.96608499771742,0.2,0.6,-0.4,0.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-11-14,Afghanistan,India,FIFA World Cup qualification,1,1312.290250610378,1413.6552517430678,-101.36500113268971,1265.2205037396345,1393.120436399772,-127.89993266013744,0.2,0.1,-1.3,-0.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2019-11-14,Yemen,Palestine,FIFA World Cup qualification,2,1347.6708183510787,1512.3913107353715,-164.7204923842928,1371.3190659095462,1422.6055582825923,-51.28649237304603,0.1,0.3,-1.6,-0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2019-11-14,Oman,Bangladesh,FIFA World Cup qualification,2,1611.8276080406704,1177.9906246412347,433.83698339943567,1610.5870455102058,1252.5640910546385,358.0229544555673,0.5,0.5,0.4,0.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-14,Myanmar,Tajikistan,FIFA World Cup qualification,2,1290.6669565068858,1395.8080574852704,-105.14110097838466,1347.2684905906026,1444.0275647817077,-96.75907419110513,0.2,0.4,-1.5,-0.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-11-14,Kyrgyzstan,Japan,FIFA World Cup qualification,0,1459.5945650970166,1806.0736189636903,-346.47905386667367,1347.8349391434976,1777.3984069249066,-429.5634677814089,0.4,0.6,0.5,1.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-11-14,Vietnam,United Arab Emirates,FIFA World Cup qualification,2,1555.0355164382208,1634.8213987202369,-79.78588228201602,1473.5165508985078,1598.6882565115595,-125.1717056130517,0.4,0.7,0.3,1.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-11-14,Malaysia,Thailand,FIFA World Cup qualification,2,1406.1697904743896,1565.8826962084452,-159.71290573405554,1393.1475250317385,1572.8599780783725,-179.71245304663398,0.7,0.3,1.8,-0.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-11-14,Lebanon,South Korea,FIFA World Cup qualification,1,1496.6814101735226,1794.1309818617563,-297.4495716882336,1472.6902431987232,1752.1119310767644,-279.4216878780412,0.4,0.6,0.1,1.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-11-14,Turkmenistan,North Korea,FIFA World Cup qualification,2,1392.1184830338207,1551.0601024424514,-158.9416194086307,1453.0863548758757,1573.2536920695957,-120.16733719371996,0.2,0.5,-1.0,-0.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2019-11-14,Uzbekistan,Saudi Arabia,FIFA World Cup qualification,0,1669.0473566540422,1584.5433258215917,84.50403083245055,1615.5202429652697,1678.2634948273142,-62.74325186204442,0.5,0.2,1.0,-0.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-11-14,Algeria,Zambia,African Cup of Nations qualification,2,1749.9323448234352,1548.6359988154677,201.2963460079675,1611.0142452844677,1563.419422110147,47.59482317432071,0.8,0.4,1.5,0.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-11-14,Mali,Guinea,African Cup of Nations qualification,1,1558.2623419922882,1489.9064119878085,68.35593000447966,1581.3222959610139,1577.2570308563627,4.065265104651189,0.3,0.1,0.3,-0.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-11-14,Ghana,South Africa,African Cup of Nations qualification,2,1665.6416629073613,1614.8442809899138,50.79738191744741,1652.5134406809325,1644.9876764052483,7.525764275684196,0.4,0.3,0.6,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-11-14,DR Congo,Gabon,African Cup of Nations qualification,1,1537.2781106119858,1516.367004588056,20.911106023929733,1543.1955031128127,1546.2839017667916,-3.0883986539788566,0.2,0.4,-0.2,0.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-11-14,Mozambique,Rwanda,African Cup of Nations qualification,2,1462.3089103604236,1448.4702835858084,13.83862677461525,1453.1921137656207,1455.9383779291247,-2.7462641635040654,0.4,0.4,0.2,0.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-11-14,Egypt,Kenya,African Cup of Nations qualification,1,1693.163929018746,1506.6118414339655,186.55208758478057,1715.137467929069,1481.4891631176188,233.64830481145032,0.7,0.3,0.8,-0.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-11-14,England,Montenegro,UEFA Euro qualification,2,1922.876175532582,1568.8177071761806,354.05846835640136,1878.8596602860769,1597.4648548601554,281.3948054259215,0.7,0.1,2.2,-1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-11-14,Czech Republic,Kosovo,UEFA Euro qualification,2,1736.4092958664387,1638.7107326449532,97.69856322148553,1771.584616319187,1541.125863178094,230.45875314109298,0.6,0.6,0.1,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-11-14,Portugal,Lithuania,UEFA Euro qualification,2,1920.6738080510818,1377.7784328598577,542.895375191224,1842.6718499507606,1462.7465234597676,379.92532649099303,0.5,0.0,1.1,-2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-11-14,Togo,Comoros,African Cup of Nations qualification,0,1455.5996080315101,1357.1571441827,98.44246384881012,1500.7068411730038,1272.330612842138,228.37622833086584,0.2,0.4,-0.2,-0.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019-11-14,Turkey,Iceland,UEFA Euro qualification,1,1787.6046075556278,1676.724935945276,110.8796716103518,1728.6724696459366,1571.4473269582227,157.22514268771397,0.8,0.5,1.6,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-11-14,Albania,Andorra,UEFA Euro qualification,1,1579.127376181632,1215.8206344570947,363.30674172453723,1527.9514130374957,1208.5247461447984,319.4266668926973,0.5,0.1,0.1,-1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-11-14,France,Moldova,UEFA Euro qualification,2,1988.4263769498555,1334.4861146746202,653.9402622752352,1908.4716613327803,1417.94659210674,490.5250692260404,0.8,0.1,1.9,-2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-11-14,Serbia,Luxembourg,UEFA Euro qualification,2,1776.2633741847344,1448.6033316995834,327.66004248515105,1705.576922177164,1255.5333762138239,450.0435459633402,0.6,0.1,0.4,-1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-11-15,Armenia,Greece,UEFA Euro qualification,0,1512.8853251237238,1609.7755952087134,-96.89027008498965,1474.10723910068,1724.3322627322304,-250.22502363155036,0.4,0.2,0.2,-0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-11-15,Bosnia and Herzegovina,Italy,UEFA Euro qualification,0,1712.0937168851272,1901.2890347542696,-189.1953178691424,1636.4425433371377,1846.8507798833655,-210.40823654622773,0.3,0.9,0.2,2.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-11-15,Finland,Liechtenstein,UEFA Euro qualification,2,1675.752879997997,1247.6590937629694,428.09378623502766,1611.6967610391496,1242.3475055760243,369.34925546312525,0.6,0.0,0.4,-2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-11-15,Morocco,Mauritania,African Cup of Nations qualification,1,1682.2463985311178,1452.2872074422653,229.95919108885255,1678.2612994053982,1364.1285751042185,314.1327243011797,0.4,0.2,0.1,-0.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-11-15,Tanzania,Equatorial Guinea,African Cup of Nations qualification,2,1417.635481589123,1411.293699827179,6.341781761944048,1430.480073666485,1398.0221225904163,32.45795107606864,0.1,0.3,-0.5,0.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-11-15,Tunisia,Libya,African Cup of Nations qualification,2,1661.8396922294123,1514.7076047244489,147.13208750496347,1683.0368480039385,1535.9108863964104,147.1259616075281,0.2,0.2,0.1,0.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-11-15,Denmark,Gibraltar,UEFA Euro qualification,2,1833.6136967656532,1336.778896509923,496.8348002557302,1770.9680483289007,1489.0211676330462,281.9468806958546,0.5,0.0,1.6,-2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-11-15,Zimbabwe,Botswana,African Cup of Nations qualification,1,1498.413589440541,1411.4759316043965,86.93765783614458,1535.3638851561252,1439.9289107212614,95.43497443486376,0.2,0.1,-0.2,-0.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-15,Norway,Faroe Islands,UEFA Euro qualification,2,1709.4689917879832,1328.3285002347186,381.1404915532646,1697.596503039668,1310.611847242586,386.98465579708204,0.3,0.1,0.5,-2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-11-15,Spain,Malta,UEFA Euro qualification,2,1970.4551598945868,1287.6152144405135,682.8399454540734,1952.4355039861716,1306.2050511367386,646.230452849433,0.7,0.1,1.4,-2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-11-15,Romania,Sweden,UEFA Euro qualification,0,1753.2994637907066,1776.9362814630001,-23.636817672293546,1737.5423079883167,1756.9219411288032,-19.379633140486476,0.6,0.4,1.3,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-11-15,Switzerland,Georgia,UEFA Euro qualification,2,1830.1660430264362,1605.2763248056326,224.88971822080362,1739.1036559197464,1506.851209959744,232.25244596000243,0.4,0.3,0.7,-0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-11-16,San Marino,Kazakhstan,UEFA Euro qualification,0,1030.6479654544876,1444.513900944745,-413.86593549025747,1132.077310072832,1437.5434120184138,-305.46610194558184,0.0,0.3,-4.6,-0.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019-11-16,Russia,Belgium,UEFA Euro qualification,0,1801.035899686448,1993.22343657967,-192.18753689322216,1741.3653088128972,1766.2016622764627,-24.8363534635655,0.7,0.9,1.8,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-11-16,Israel,Poland,UEFA Euro qualification,0,1570.9136836502748,1777.433811606358,-206.52012795608312,1633.3313180439213,1730.8359362273454,-97.5046181834241,0.4,0.6,0.6,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
